text_id,project,translation,token_count,be_loss_framing,be_gain_framing,be_reference_point,be_complaint_petition,be_certainty_claim,be_forecast_claim,be_failed_prediction,be_interest_rate,be_loan_credit,be_deferred_payment,be_fairness_claim,be_reciprocity,be_price_mention,be_commodity_grain,be_commodity_money,be_labor_absence,be_wage_payment,be_risk_mention,be_contract_formal,be_tax_tribute,be_loss_aversion_signal,be_overconfidence_signal,be_calibration_signal,be_economic_core
P313637,saao_saa15,(Beginning destroyed) [......]... [......] b[o]rder [......] of [...] (Break) [......] the king's [w]ork [......] let him live there [......] and the people of the country [......] the work voluntarily (Rest destroyed),18,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
P313639,saao_saa15,(too broken for translation) (SPACER),0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
P313643,saao_saa15,"(Beginning destroyed) [...] Let [the king], my lord, as[k] [... on] this [si]de [...] Let the kin[g], my [l]ord, wri[te] [......] [...... the] fort [......]... [......] around the city [......] opened [...] which are/were full of dust [...] the waters were blocked [...] I shall inspect the fort [...] their [...] seize[d] my mayor [... c]avalryman (Rest destroyed)",40,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
P313646,saao_saa15,"(Beginning destroyed) ""[......] the king heard [...] ""Concerning [...] ""we are afraid and [...] the delegate [...] [w]ho before u[s ...] [t]o each other [...] they [s]et [...] [...] rea[r ...] (Break) (SPACER) [... of the ki]ng, [my] lord [...] [t]o him not [...] [...] the king, my lord [...] [la]id him [..., he] passed on [...]; He is betw[een the ... of the c]ity and the can[al]. When I saw the let[ter] of the king, [my] lord, [I] went to [...]. The messenger [...] (Break) [......] the king, my lord [...] [Perhaps the king, my lord], will say: ""[...]"" [......] the king [...]",74,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
P313647,saao_saa15,"[To the ki]ng, my lord: [your servant Nabû-belu-ka''in. Good h]ealth to [the king, my lord]! The land of the k[ing my lord is well]. [I have received the (following) new]s of [NN]: ""Belšunu, [NN, and ...]ri, servants [of ...], thr[ew ...] against him [and] went down [...] his [...]. [""He (however) set out ea]rly [and ...ed] with them. When they saw [that] he had heard [...], they got up and [retur]ned to the [Puq]udu (Rest destroyed) (SPACER)",69,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
P313652,saao_saa15,"(Beginning destroyed) ""We shall write ...[......]. It is a town outside the border; [......] will not go [...]. ""When ...[......], the centres of all his cities [...]. They washed [the fac]es of the people with water [...]. [NN will h]ear that this village has been captured, (and) [...] the whole city of Iqbi-Bel will give their word t[o the servant of the k]ing, my lord. The town Rahbâ [...] [...] one league [from the v]illage as far as [...] [NN] the prefect, accompanied by my prefects [......] town [...] (Rest destroyed) (SPACER)",75,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
P313653,saao_saa15,"[To the king, m]y [lord]: your servant [Šarru-emuranni. Good health to the king, m]y [lord]! The pac[k-animals and the se]rvants of the king are well. The king, my lord, wrote to me: ""[Be very atte]ntive!"" At the command of the ki[ng, my lord], I have gathered [the servants o]f Bit-Dakkuri and [cla]imed authority over them. Yet Nabû-taklak has al[so cla]imed authority over al[l] the servants [of ...], saying: ""They should do as I command, [the house] of my lord should not exercise authority (over them)."" All the servants of [...] are city-dwellers; they sta[nd] before us and say: ""[I]f Nabû-taklak is to govern u[s], we shall go [t]o the king, our lord; [...] the king, our lord, should govern us."" A[ll ...] and the servants of Bit-[Dakkuri] do not s]ubmit [under his rule]. Yet at the same t[ime ...... th]ere are servants o[f ... who] are devote[d to Nabû]-taklak [......] [...] a slave ... [......] [...] Marduk-zera-ibni [......] [...] a fort [......] (Rest destroyed or too broken for translation) (SPACER)",149,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
P313654,saao_saa15,"(Beginning destroyed) [...] the king [...] [promo]ted the ki[ng ...] [...] our work [...] ""Limestone and [...] st[one] has been provided; the deputy [...] ... The master builder[(s) ...] [...] the[ir] work [...] [...] does"" [...] I sent [...] before him [...] (Rest broken away or too fragmentary for translation) (SPACER) (SPACER)",26,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
P313657,saao_saa15,"(Beginning destroyed) [... the ki]ng [......] [...] to [......] [...] wr[ote ......] [...]... [NN ...] [... g]ives h[im ......] [... the] men [......] [...]s st[ood ...] [...] been imposed [......] [...] brou[ght] to us [...] [...] have start[ed ...] [... B]abylon [......] [......]s se[nt ...] (Break) [......]... which [...] [...] one Babylonian [...] ""[...] (my) daughter [...] ""[...] I to [my] daught[er ...] [...] I set him [...]; if not, [...] [...] does not know him [...] [the ...]s of [my] dau[ghter ...] [...] 'bought men' [...] [...] I returned [...] [...] I bought [...] [...] there [...] [... th]e Guzu[manu ...] (Rest destroyed)",53,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
P313659,saao_saa15,"(Beginning destroyed) [...] let him de[cide] their [......] [...] their [......] [...]... you cam[e ...] [...]s I [...] [...] the aegis of the king, [my] lo[rd] [...] Aššur-belu-taqqi[n ...] [At the e]nd of the year Aššur-be[lu-taqqin] [...]... he [...] [...] When I [was] in [...] [... c]amels and m[ules ...] [......] him. Now [...] [... s]traw and barley [...] [which ...] he transported to him [...] [......] you [...] (Break) (SPACER) [......] the off[icial ...] [...] ... [......] [... st]raw [......] [...] Nabû-nadin-ahi [...] [...] If the city [...] [...] their [...] we[nt ...] [...] ... the ki[ng ...] [...] with the eunuch [...] [... the city] Šamaš-naṣir [...] [... m]ules [...] [...] into the presence of the ki[ng, my lord] [...] their mouth [...] [...]-apli the [...] (Rest destroyed)",73,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
P313666,saao_saa15,"(Beginning destroyed) [......] the king, my lord [...] [......] Place! [...] [......] before [NN] [......] Arrapha [...] [......] ...[...] [......] ...[...] [has en]tered but no[t ...]. [As the king], my [lo]rd, commanded, [w]e shall pou[r ...] [......] ""From [...] [......] in [...] (Rest destroyed) (SPACER)",23,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
P313667,saao_saa15,"(Beginning destroyed) they will enter [...] and he will go. I shall do the [wor]k for the right side and deliver it to you. (I swear) by the gods [o]f the king, my lord: When I go to Kuluman, [I will ...] to the guard (Rest destroyed)",41,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
P313673,saao_saa15,"[To the king, my lord: yo]ur [servant NN. Good he]alth t[o the king, my lord]! [Concerning wh]at the king, my lord, [wrote to me]: ""Why [......]? ""Write to me!"" [......] is afraid [......] we[nt ......] does [......] does not [......] wri[ting-board ......] and [NN ...] (Break) (SPACER) [The king, my lord, can] be g[lad]. (SPACER)",44,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
P313675,saao_saa15,"[To the king, my lord: your servant NN. Good health to the king], my [lo]rd! Concer[ning the ...] of the city and his boats which [the king, my lord], sent to me: [...] on the borde[r] (Rest destroyed) (SPACER)",34,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
P313680,saao_saa15,"(Beginning destroyed) [Concerning ...]-ahhe [the son of Be]lšunu [about whom the king], my [l]ord, wrot[e to me]: ""The royal messenger [whom] I sent to you [should bri]ng (him)"" — now the[n I am sen]ding him off. [... t]he ro[yal] messenger (Rest destroyed)",38,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
P313692,saao_saa15,"(Beginning destroyed) Let [the king, my lord], do [as he deems best]. [Concerning the messenger] of the son of Zer[î about whom the king, my lord], wrote to me: ""Speak [kindly wi]th him; [...] not your [...]"" (Rest destroyed) (SPACER)",33,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
P313700,saao_saa15,"[To] the governor, my l[ord: your servant Nabû-duru-uṣur. Good he]alth to [my] lord! [The city of Der and] the fort are [well]. (Break) [...... it has] rained; the wat[er ...] [I have written] to the [governor], my [lo]rd; let my lord do as [the gover]nor, my lord, finds [acceptab]le. The messenger should not tarry; let my lord [quickly] give him orders, [and let him] come here. Pe[rhaps] my [lord] will say: ""[...] are covered"" — the servant[s ...] [w]hat their work [...] cattle [...]",77,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
P313701,saao_saa15,"(Beginning destroyed) Now then [......]: ""Cultivate [......]! ""... [......] [......] in the presence of the king, [my] lord. The king, my [lo]rd, sho[uld ......] [...] before [NN] [...] three da[ys ......] ...[......] kil[led ......] to [...]-il[a'i ......] Let him [...] the harvest [...] Let [...] mine [...] (Break) collected [......] made the [...] of the king, my lord, enter [the ...]. As [to the ......] about which the king, my lord, [wrote to me]: ""Twenty men [......] ""your [...]s [......] [s]aid t[o ......] [......] 300 [......] befo[re ......] (Rest destroyed)",59,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
P313702,saao_saa15,"(Beginning destroyed) Concerning [the field] about which the king, [my lord], wrote to me: ""Giv[e it] to [NN]"" — he to[ok] half a league in the town Za[ddi] on the [other] side of the river Ša[...], because of the town [...]. The field which I ga[ve him], the one that [had been given] to Nabû-[...] son of Ya-hari [...] the village of [NN] (Rest destroyed)",59,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
P313706,saao_saa15,"[To the king, my lord: your servant NN. Good health to the king, my lord]! [Conce]rning the gu[ard ...] the king [...] about it [...] instead ...[...] the rams of [...] [a]s a fine [...] (Break) (SPACER) ""The city-lord watc[hed over] our houses [...]. Why did he not, when [the ...s] were serving with me, watc[h over] their houses?"" Now until I have giv[en ... t]o [the k]ing [...] (Rest destroyed)",58,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
P313710,saao_saa15,"(Beginning destroyed) the lo[ne ...] whom the king, [my lord], sen[t], I re[viewed] the people, provi[sioned them], and gave [them] one o[f] the vill[ages] of the city Ta[...]. 14 o[f them] have ru[n away]. Perhaps they will com[e ...] (Rest destroyed)",35,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
P313714,saao_saa15,(Beginning destroyed) three [......] 60 sheep [...] they together with [...] are going [...] their people [...] eat bread [...] d[rink wi]ne (Rest destroyed) (SPACER),14,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
P313716,saao_saa15,"(Beginning destroyed) and [......] all those who [......] into my presence I told [them]: ""The k[ing ......]; but [...] the h[orses] in 13 [days ...]. ""[NN ... your] labour duty. ""[...] stored corn and fo[dder] for the pack-animals [...] ""And barley [rations] from [......] (Break) Now what is it that the k[ing, my lord, commands]?",43,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
P313718,saao_saa15,(Beginning destroyed) [...] 20 town[s] [...]eans [...]s [...a]lseans [...]... [...] the 'mule-house man' [...] [... o]f the king (Remainder too broken for translation) (SPACER) (SPACER),11,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
P313721,saao_saa15,"(Beginning destroyed) [...... ha]ve become hostile [...... R]apâ-il [......] [......] [...... ha]ve become hostile (Break) [...] they brought [bef]ore me with their letter a messenger [who carried the lett]er of the king of Elam. [As to what the king, m]y [lord], wrote to me: ""Bel-iqb[i ......] the Babylonian should be [in D]er"" — I [we]nt and told it to them, [but they said to me]: ""He should not come! [... will wri]te to him [...] ""I shall go [......] I have been sent [...... No]w then [......] with me [...... Now th]en [...... is comin]g [...... the kin]g, my lord (Rest destroyed)",82,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
P313723,saao_saa15,"[To] the king, [my lord]: yo[ur servant] Nadin[...]. As to the foundation stone [about which I wrote] to the king, my lord, [in] one side of it [...] (Break) (SPACER) [...] Now th[en] [...] iron [sw]ords [...] [...] ... Perhaps [the king], my lord, will say: ""Why did you bring out [...]?"" (Break) Do [......] I guard [...] before [...] In the days of [...] [a]t 1.5 shekels [...] [......] [let] him not [...] [......] lands [...]",59,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
P313725,saao_saa15,"[To] the k[ing, my lord: your servant NN]. Good health to the k[ing, my lord]! Concerning what the king, m[y] lord, [wrote to me]: ""The chief of trade has to[ld me]: 'Bit-Kapsi of Ki[...] has not [submitted] to the command of the king, my lord'"" — now (as to) what the chief of trade [said], let the king, my lord, ask and investig[ate: ...] some 20 men [......] (Break) (SPACER) they give [......] he said [......] has not settled [......] from my presence [......] [Concerning] the town Piusi [about which the king, my lord], wrote to me: ""[......] the district [......] [m]en of the tow[n ......] [......] [...] there are 100, he [......] [...] is left, I cultivat[e ...]",103,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
P313728,saao_saa15,"[To the king, my lord]: yo[ur] servant [NN]. Good hea[l]th [to the ki]ng, [my] lord! [Concerning what the king], my lord, wr[o]te to [me: ""....""] (Break) [...] Merodach-[Baladan] (Break) (SPACER) [...... the] Chalde[an] [......] Nanî [...] (Remainder too broken for translation)",28,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
P313729,saao_saa15,"(Beginning destroyed) [... the king], my lord [...] citizens of Babylon, [serva]nts of the king who went (away), have presented all the audience gifts to me. Now then a tablet [...]...[...] (Rest destroyed) (SPACER)",26,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
P313730,saao_saa15,"(Beginning destroyed) (SPACER) [...] lai[d down] [... o]f the spoils [... of s]ilver upon a ...[...] [...] ...[...] [...] the exit [...] [...] you go out [......] Concerning the [tri]bute horse[s] about which the king, my lord, [wrote to me], the king, my lord [...] (Rest destroyed)",31,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
P313733,saao_saa15,"[To the king, my lord: yo]ur servant [NN]. Concerning [the ...] about which [I said] to [the king, my lord]: ""[......] to the land A[...] ""the [...... who] fro[m ......] (Rest destroyed) (SPACER)",26,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
P313735,saao_saa15,"(Beginning destroyed) [...]......[...] [...] Aššur-reši-išši the chi[ef ...] [have become s]ubmissive. What the chi[ef ...] [...] not [......] (Break) (SPACER) [Concerning the Kul]umanea[ns about whom the king, my lord], wrote to me: ""Speak [kindly with th]em"" — I have s[poken kindly wi]th them (Rest destroyed)",33,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
P313737,saao_saa15,"(Beginning destroyed) [... p]lundered their [...] which were in [...], and [hid] within the reed [thicket]. We attack[ed the]m together [and brou]ght them up [......]ed them (Break) (SPACER) [...... o]f the [...] [...] I have [...ed ... th]em [... the king], my lord, [in] Ass[yr]ia [......]s the king, my lord, [...] [... se]nt me [...] [......] I gathered (Rest uninscribed)",42,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
P313740,saao_saa15,(Beginning destroyed) [... a son] of 4 spans [...] total 7 persons [NN] the bodyguard [...] Šulmu-šarri (Rest destroyed),12,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
P313747,saao_saa15,"(Beginning destroyed) [I wrote] t[o the king], m[y lo]rd: ""[......] all these who [...] [...] ... [...] [...] the king, my lord [...] [...] ... [...] [The king], my lord, should kn[ow] that these Itu'[eans] are no more com[ing] to me! [Il-y]ada' has depo[rted them] from my presence. They should call him to account for them. I have sent my messenger, who came from his presence, to the king, my lord; the king, my lord, should question him. Badâ has left for the ki[ng, my lord. He told me]: ""The Aradatea[ns have go]ne to I[l-yada'], they did [no]t [come to me]."" (SPACER)",89,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
P313753,saao_saa15,"(Beginning destroyed) ""...[......] send to m[e! ......] the terrain [......] is squeeze[d ......] it is not suitable [for ......] until I mobi[lize ......] [......] [... the ki]ng [......] [......] [...] he sa[id .......] [... th]e el[ders ...] (Break) (SPACER) [Concern]ing [......] [o]f the land [......] they have lead o[ut ......] not [......] Ubru-[......] with [my] mes[senger ......] to [......] We shall retur[n ......] the res[t ......] [......] with [......] (Rest destroyed)",41,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
P313754,saao_saa15,"[To the king, my lord]: your [serva]nt [NN]. Good health t[o the king, my lord]! The threshold stone[s......] of five [......] I have hauled [......] the guardsman [......] holds [......] rebellion [......] (Rest destroyed) (SPACER)",28,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
P313756,saao_saa15,"(Beginning destroyed) [...... t]o the kin[g, my lord] [......] and [...] [......] the harvest [...] [......] is good. The land of Ha[u ...] [......] their harvest [...] [...... th]is alone [...] [......] alongside the mountain [...] [......] has been done. The front agai[nst ...] [......] everybody [is] in [his ...] [...] the whole land of [H]au is ...[...] [The k]ing, my lord, [can] be glad. [...] [...]-iddina has collected [...] [...] ..., millet, k[udimmu salt] [...] they will join [...] [......], saying: ""...[...] [......] and to [...] [......] up[on] [...] [......] the town [......] (Break) (SPACER) [......] ... [...] [I am sen]ding them [in charge of my mess]enger t[o the king, my lord]. Further, [...... of] the Itu'eans [...] [...] they should quickly set out here [...] [... t]o Nergal-eṭir th[e ...] [...] I said: ""If the harvest [...] [...] he is for comi[ng up ...] [...] ...... [...] [...] (erasure) (SPACER)",97,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
P313757,saao_saa15,(Beginning destroyed) (SPACER) [The work is a great burden] on us. [Beca]use of the king [our] lord's work we have not come [and subm]itted a report to the house of our lord. The king [our] lord [should kno]w (this). (SPACER),36,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
P313766,saao_saa15,[... the t]own K[i...] [...] the town Ap[ku ...] [...] the town Is[ana ...] [...] ... [...] [... there] is no [m]ule express [...] [... the messe]nger of the vi[zier ...] [... the tow]n Apar[u ...] (Rest destroyed) (SPACER),24,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
P313769,saao_saa15,(Beginning destroyed) have not brou[ght ......] ... [......] Raši-Marduk [......] [the] herald of the [......] and a lett[er .......] [x j]ugs of wine [......] [the] herald of [NN ...] and a lett[er ......] two jugs of wi[ne ......] to Ahhe[šaya ......] brough[t ......] (Rest destroyed),30,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
P313770,saao_saa15,(Beginning destroyed) i[f ......] in the mountain [......] outside [......] wood [......] on the 3rd day [......] married [......] (Break) of [.......] [......] the off[icial ......] (Rest destroyed),14,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
P313772,saao_saa15,(Beginning destroyed) [...... ther]efore they [......] they are [by the r]iver [......] we gave them [...... am]ong them [...... wo]unded (SPACER) [......] th[eir ...] [......] the river [...... ab]out the city wal[l] [......] .... [......] [......] the wall [......] upon it (Rest destroyed),24,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
P313773,saao_saa15,"(Beginning destroyed) [......]s [...... I l]aid [...... re]sting place [......] [...... st]ood [......] ... [......] did not put him up for the night [......] he is settling [...] there. I heard [from the shei]khs [that] he is going to enter it. [When] I had finished building the fort, I [...] laid hands on Yannuqu. All [the ...]s of the Puqudu, [the shei]khs and the heralds have [ret]urned. A manservant of his [who] came [from Bit]-Yakin [has told me]: ""I went [to GN] at your command and placed all [the ...s] in his charge. ""[... y]ou could [not ...] [...] ever since [...] [... E]lam [...] (Rest destroyed)",87,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
P313774,saao_saa15,"(Beginning destroyed) [......] the field [...] [...] our force on them [...] ""Really one [...] we captured [...] ""there are no [It]u'u (troops) [...] does not go [...] the men whom they caught [... to the k]ing my lord? [......] all that the king, my lord, [......] he completed [...... th]ose [......] [......] the town [......] [...... w]hat [......]... [......] [...... s]hould know [......] [......] [... he should] surround [...] [... Now the]n a tent [......] the king to m[e] (Rest destroyed)",53,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
P313776,saao_saa15,"(Beginning destroyed) [......] ... ""[...] [......] ""the fort sho[uld be ...] [......] ""it [should] be watched over; and [...] [......] ""fetc[h] for your watch [...] [...... ""F]ear [not], be con[fident]! [......] ""Gua[rd] this [fo]rt!"" [...... Th]is is what he c[opied] from it. [......]... knows [...] [......] let him guard, and [...] [......] before the (city) gate of [...] [......] ""the out[er side] (Rest destroyed) (SPACER)",41,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
P313777,saao_saa15,"(Beginning destroyed) ruling [One bull c]olossus at the gate [...] [the house] of the king before the stone [...] [... is] about to be finished. ruling [One b]ull colossus at the gate [...] [... wi]th the corridor is f[inished]. [... he]wn [...]s, (and) the bull col[ossus] [...] which is before the royal residence [...] ruling [One bull co]lossus [of] the house [...] [......] one at [...] [...... are] now [finished]. ruling [The bull co]lossus o]f the house [...] [...] is [n]ot fin[ished ...] (Rest destroyed) (SPACER)",62,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
P313778,saao_saa15,"(Beginning destroyed) [......] definite word [......] They are groundless [al]legations [......] ... If the Babylonian(s) [... they will wr]ite and come, [...]; if he [...] terribly [...] a detailed report [...... will take c]are of [......] ... as [......] ... his troops (Break) (SPACER) [...... co]mes [......] the king, my lord, [......] their forces [......] they have removed [...] will send a [d]etailed [report to the king, my lord]. [Concerning the ...] about which the king, my lord, [wrote to me, ... we]nt [but has not s]ent his report [...]. [......] this [...] [who] came [......] (Rest destroyed)",68,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
P313781,saao_saa15,"(Beginning destroyed) [...] abou[t ...] [...] the 20[th of K]islev (IX) [...] [...] I [...] [... kiss the f]eet of the king, [my] lord [...] Babylon [...] [has s]ent, saying ""not [...] [...] Babylon [...] (Rest destroyed)",21,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
P313782,saao_saa15,"(Beginning destroyed) [c]am[e ......] [str]ong [......] the troops [......] get assembled [......] spea[k ......] who wen[t ......] the town Si[......] ""[......] (Break) (SPACER) w[e ......] 300 [......] w[ent ......] t[o ......] (Rest destroyed)",16,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
P313783,saao_saa15,(Beginning destroyed) [...] the city Birati [...] cavalry [...] will bring in [...] outriders [...] to Dur-Šarrukin [...] do [...] once [...] it/she [...]s [... the king my lord] knows [that w]e are the king [my lord's servant]s. [......] him/his [......] deficit (Rest destroyed),29,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
P313785,saao_saa15,"(Beginning destroyed) [......]... him [......] Eṭiru said, t[o] [... h]im along with his camel [...] of Cutha [...] sprinkled [up]on him [......] Labasi [inquired and invest]igated [......] he asked [...] a 'daughter' of Cutha [...]...s the king, my lord, [......] ... of gold [......] the king, my lord, [......] lions (Rest destroyed)",36,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
P313788,saao_saa15,"[To the king, my lord: your servant] Nabû-balliṭan[ni. Good heal]th to the king, m[y] lord! [Concerning] Natan and Mannu-iri [about whom the king], my lord, wrote to me: ""[W]hat are the matters [that ... in] the message?"" — [I questio]ned t[hem ...] (Break) (SPACER) ... [......] This [wo]rk which they have done [......] [i]n Lahiru [......] [gr]eatly [......] The whole city [......] [bef]ore Nabû-š[allim ...] [The peop]le of the city [...] greatly. [Aft]er [...] tents [...] [...]... very [...] (Rest destroyed)",64,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
P313796,saao_saa15,"(Beginning destroyed) [Perhaps the ki]ng, [my] lor[d, will s]ay: ""How many stages are there [from] Hun[nur] to [Bit-Bunak]ki?"" [From Hun]nur to Bubilu it is [x stages, fr]om Bubilu [to Mada]ktu one stage, [from Madaktu t]o [Malak]ka [...]..., [from Mal]ak [to Bit-B]unakki [x stages, and from] Bit-Bunakk[i to] me three stages. [...] has written to me: ""[The king of] Elam heard [that a] citizen of Babylon has written to [Assyr]ia: '[Concern]ing the news of the king of Elam, tell your [lord] that [...... as f]ar as [...]'"" (Rest destroyed)",80,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
P313798,saao_saa15,(Beginning destroyed) in the country [......] ... [...] straw [...] How should we [...]? In the sealed message [...] wrote to m[e ......] (Rest destroyed),14,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
P313802,saao_saa15,"(Beginning destroyed) [""...] I shall fini[sh ......] ""My [fa]ther who [was] the pr[elate of ...] wen[t t]o Assyria [......] [...] ... [......] [...] where the king [......] [... h]e wrot[e ......] [......] [...] ... [......] [Conc]erning the chief [......] [he has sen]t his whole [arm]y [......] they are go[ing ......] their [......] (Break) I shall go to Bit-Hu[......] If [......], I shall go [to ...] 12 magnate[s ......] [hor]ses [......] (Break) his [...] before [......] [...] people in [......]",48,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
P313806,saao_saa15,"(Beginning destroyed) I raised my (own) bricks which [...], went away, took over the work assignment of Mannu-ki-Ninua, 100 [brick courses], and shall finish bricking it up. The king, [my] lo[rd ...] the work assignme[nt ...] (Rest destroyed)",31,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
P313809,saao_saa15,"(Beginning destroyed) [...] have done [...] [... in] Tishri (VII) [...] [the king, m]y [lord] w[rote ...] (Break) Perha[ps the king, my lord, w]ill say: ""[What are you] doing?"" [...] I [...] On the 15th day [...] I shall finish ... [...] I shall give them [the p]rice (Rest destroyed)",35,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
P313810,saao_saa15,"[To the king, my lord: your servant NN. Good health to] the king, my lord! A certain [NN ... along with] his [ca]ptives has deserted [to me]. I attended [... th]e Hamranean(s) [... and s]poke [with him thus]: ""You are a deserter — [...] you?"" [He said]: ""Why [...]? (Break) (SPACER) ""[......] the men [...] ""[......] Jupiter [...] ""[...] among the magnates [...]. ""[I want to tel]l it in the [king's] presence."" Now then he is on his way to [the king], my [lo]rd. [The king, my lord, should] question him. (SPACER)",78,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
